product_id,product_name,category,category_id,order_id,customer_id,order_status,return_eligible,shipping_date
33441,gorenje w8543lo 1400rpm 8kg sensocare washing machine juicy orange,Washing Machines,2620,2103,1832,Cancelled,FALSE,2024-10-29 12:24:38
16756,hp amd opteron dual core 8216 2.4ghz 1mb l2 processor,CPUs,2615,1121,819,Delivered,FALSE,2024-10-17 12:24:38
22711,sony w830 cybershot violett dscw830v,Digital Cameras,2617,3011,1000,Cancelled,FALSE,2024-10-15 12:24:38
29978,siemens compact geschirrsp ler auftischger t wei sk25e203eu,Dishwashers,2619,2181,561,Shipped,FALSE,2024-09-29 12:24:38
32948,hoover dxoa49c3b a 9kg 1400 spin washing machine in black,Washing Machines,2620,1599,1937,Shipped,FALSE,2024-10-10 12:24:38
39725,hoover hvbf5172whk frost free fridge freezer in white,Fridge Freezers,2622,2729,656,Pending,FALSE,2024-10-04 12:24:38
31359,indesit 7kg 1200 spin washing machine iwc71252e,Washing Machines,2620,1752,1078,Cancelled,FALSE,2024-10-13 12:24:38
38235,neff ka3902i20g/ka3902i20g,Fridge Freezers,2622,2157,1319,Shipped,FALSE,2024-10-21 12:24:38
17424,hewlett packard enterprise intel xeon x5550 2.66ghz 8mb l3 processor,CPUs,2615,2796,2047,Shipped,FALSE,2024-10-21 12:24:38
41899,smeg fab30rbl1 fridge freezer,Fridge Freezers,2622,1111,2028,Shipped,FALSE,2024-10-02 12:24:38
10682,49inch ultra hd 4k hdr led freeview play,TVs,2614,2474,885,Shipped,FALSE,2024-10-03 12:24:38
27623,zanussi zdt22003fa 13 place fully integrated dishwasher,Dishwashers,2619,3392,257,Cancelled,FALSE,2024-10-14 12:24:38
13901,amd yd2200c5fbbox ryzen 3 2200g quad core apu with radeon vega 8 3.50 ghz,CPUs,2615,1885,2179,Shipped,FALSE,2024-10-25 12:24:38
34428,bosch waw32540,Washing Machines,2620,2728,294,Cancelled,FALSE,2024-10-13 12:24:38
26424,bosch smv46mx00g extra efficient 14 place fully integrated dishwasher,Dishwashers,2619,1464,2049,Pending,FALSE,2024-10-20 12:24:38
21124,canon ixus 285 20.2mp 12x zoom camera silver,Digital Cameras,2617,1286,1457,Cancelled,FALSE,2024-10-29 12:24:38
24881,russell hobbs retro compact digital microwave rhretmd706c cream,Microwaves,2618,2550,777,Delivered,TRUE,2024-10-20 12:24:38
17659,hewlett packard enterprise amd opteron 2376 2.3ghz 6mb l3 processor,CPUs,2615,2540,1199,Delivered,FALSE,2024-09-29 12:24:38
953,apple iphone xs max 256gb silver,Mobile Phones,2612,2189,575,Shipped,FALSE,2024-10-14 12:24:38
27424,whirlpool supreme clean wfc 3b19 uk dishwasher white,Dishwashers,2619,3310,736,Delivered,FALSE,2024-10-22 12:24:38
43317,electrolux enn2801aow 50/50 static integrated fridge freezer,Fridge Freezers,2622,1680,607,Delivered,TRUE,2024-10-09 12:24:38
38619,samsung free standing american fridge freezer in stainless steel,Fridge Freezers,2622,1359,1935,Pending,FALSE,2024-10-22 12:24:38
15117,intel celeron g3920 2.9 ghz 2 cores 2 threads 2 mb cache lga1151 socket oem,CPUs,2615,1503,1890,Delivered,TRUE,2024-10-14 12:24:38
37481,hisense rb385n4ew1 frost free fridge freezer,Fridge Freezers,2622,3224,1345,Pending,FALSE,2024-10-25 12:24:38
35699,fridgemaster muz4965b freezer 50cm 2.2cf a rated black,Freezers,2621,1987,1009,Cancelled,FALSE,2024-10-03 12:24:38
30770,hotpoint wmeuf743g 1400rpm 7kg freestanding washing machine graphite,Washing Machines,2620,1807,1773,Shipped,FALSE,2024-10-16 12:24:38
24603,morphy richards accents 511500 compact solo microwave black,Microwaves,2618,2081,525,Shipped,FALSE,2024-09-30 12:24:38
33117,beko wtg641m1b 6 kg 1400 spin washing machine black,Washing Machines,2620,2094,1347,Cancelled,FALSE,2024-10-29 12:24:38
35246,gorenje fiu6f091awuk integrated undercounter freezer,Freezers,2621,2153,1465,Delivered,FALSE,2024-10-18 12:24:38
11766,samsung ue55nu8500 55 inch curved dynamic crystal colour 4k ultra hd certified hdr 1000 smart tv black/silver 2018 model,TVs,2614,3188,1304,Cancelled,FALSE,2024-10-09 12:24:38
29435,siemens sn636x01ce vollst ndig integrierbar,Dishwashers,2619,1253,403,Pending,FALSE,2024-10-12 12:24:38
3940,sony ericsson k330 mobile phone,Mobile Phones,2612,1592,923,Delivered,FALSE,2024-10-13 12:24:38
12342,philips 49pus6803/12 49 inch 4k ultra hd smart tv with hdr plus freeview play and 3 sided ambilight dark silver 2018 model,TVs,2614,2574,1705,Shipped,FALSE,2024-10-27 12:24:38
1739,samsung galaxy j6 j600f android 8.0 smartphone 32gb lavender,Mobile Phones,2612,3257,1124,Shipped,FALSE,2024-10-03 12:24:38
2144,blackview bv7000,Mobile Phones,2612,2886,1021,Delivered,TRUE,2024-10-17 12:24:38
34720,hotpoint hy8l251p 8kg load 1200 rpm spin discontinued,Washing Machines,2620,2838,2146,Shipped,FALSE,2024-10-29 12:24:38
32975,hotpoint nm10 844 ww uk 8 kg 1400 spin washing machine white,Washing Machines,2620,3009,268,Shipped,FALSE,2024-10-01 12:24:38
33252,whirlpool tdlr70230 7kg 1200rpm top,Washing Machines,2620,1285,1525,Pending,FALSE,2024-10-03 12:24:38
22030,olympus pen e pl8 14 42 ez pancake zoom kit compact system camera white,Digital Cameras,2617,2581,2056,Shipped,FALSE,2024-10-22 12:24:38
14952,intel xeon e3 1230 v3 quad core 4 core 3.30 ghz processor,CPUs,2615,1318,1939,Delivered,TRUE,2024-10-04 12:24:38
14430,intel pentium g4620 3 7 ghz skt 1151 kaby lake fsb1 3 mb box set dual core bx80677g4620,CPUs,2615,1115,1798,Pending,FALSE,2024-10-13 12:24:38
11857,samsung ue49m5500 49 smart led tv freeviewhd hd 1080p 100hz pqi,TVs,2614,2725,1409,Pending,FALSE,2024-10-02 12:24:38
26181,art28614 microwave black 20l,Microwaves,2618,3063,1250,Pending,FALSE,2024-10-14 12:24:38
38607,liebherr icus2924 smartfrost fridge freezers,Fridge Freezers,2622,1537,1548,Cancelled,FALSE,2024-10-12 12:24:38
16977,intel core i5 4430 3.00ghz quad core haswell socket 1150 cpu 6mb cache retail boxed processor,CPUs,2615,3411,878,Delivered,FALSE,2024-10-10 12:24:38
21743,olympus e m10 mark ii silber 14 42 ez silber,Digital Cameras,2617,1322,229,Delivered,FALSE,2024-10-11 12:24:38
1789,cubot magic 5zoll dual sim 4g 3gb 16gb 2600mah,Mobile Phones,2612,2803,2316,Cancelled,FALSE,2024-10-10 12:24:38
25569,siemens bf525lms0 built in solo microwave 20l 800w black stainless steel microwave microwaves built in solo microwave 20 l 800 w buttons touch black stainless steel,Microwaves,2618,2856,2072,Delivered,FALSE,2024-10-10 12:24:38
15776,intel core i7 7820x cache tray cpu 3.60ghz lga 2066 11mb,CPUs,2615,2762,2056,Shipped,FALSE,2024-10-27 12:24:38
29355,siemens geschirrsp ler unterbau umbra sn336m03ie,Dishwashers,2619,2919,1335,Pending,FALSE,2024-10-19 12:24:38
45359,white knight l240h 55cm wide freestanding fridge white,Fridges,2623,1931,2176,Cancelled,FALSE,2024-10-24 12:24:38
46062,bosch k hlger t kil82ad40,Fridges,2623,2830,1349,Shipped,FALSE,2024-10-09 12:24:38
29687,aeg fsk5260pp 60cm wide fully integrated dishwasher,Dishwashers,2619,1569,2114,Cancelled,FALSE,2024-09-30 12:24:38
24075,samsung ms28j5255uw solo microwave oven in white 28 litre capacity,Microwaves,2618,2809,367,Delivered,FALSE,2024-10-10 12:24:38
46462,aeg einbau k hlschrank sfb61221af,Fridges,2623,3123,61,Shipped,FALSE,2024-10-15 12:24:38
29321,gaggenau geschirrsp ler h he 81.5 cm breite 45 cm df250141,Dishwashers,2619,1212,228,Shipped,FALSE,2024-10-28 12:24:38
1245,apple iphone 6s 16 gb uk sim free smartphone rose refurbished,Mobile Phones,2612,2634,943,Delivered,FALSE,2024-10-12 12:24:38
39565,siemens kg34nvw3ag,Fridge Freezers,2622,3299,383,Shipped,FALSE,2024-10-09 12:24:38
312,apple iphone 6s 32gb rose gold unlocked,Mobile Phones,2612,3415,1356,Cancelled,FALSE,2024-10-19 12:24:38
23493,nikon coolpix p600 black digital camera,Digital Cameras,2617,1323,1989,Pending,FALSE,2024-10-10 12:24:38
11537,55 black commercial tv full hd,TVs,2614,3198,1159,Cancelled,FALSE,2024-10-10 12:24:38
14258,intel celeron g3930 processor 2.9 ghz box 2 mb smart cache,CPUs,2615,2769,1033,Cancelled,FALSE,2024-10-02 12:24:38
29925,gaggenau geschirrsp ler eek a 60cm df250160,Dishwashers,2619,1220,584,Cancelled,FALSE,2024-10-15 12:24:38
22299,nikon d610 digital slr body,Digital Cameras,2617,2114,218,Cancelled,FALSE,2024-10-14 12:24:38
39078,beko ct5381apw 132l 80/20 top mount freestanding fridge freezer white,Fridge Freezers,2622,1605,2258,Cancelled,FALSE,2024-09-29 12:24:38
43731,neff k1514x7gb series 1 54cm wide frost free integrated fridge white,Fridges,2623,2802,1262,Cancelled,FALSE,2024-10-19 12:24:38
42264,bosch kgn39ei45 stand khl gefrierkombination eek a skala a bis d kgn39ei45,Fridge Freezers,2622,1574,1816,Pending,FALSE,2024-10-01 12:24:38
13611,loewe art 55 inch uhd tv with table stand black,TVs,2614,3358,395,Pending,FALSE,2024-10-25 12:24:38
21567,canon eos 200d body,Digital Cameras,2617,1798,1802,Delivered,TRUE,2024-10-04 12:24:38
41975,siemens einbau k hl gefrierkombination ki86saf30 eek a,Fridge Freezers,2622,1828,2108,Shipped,FALSE,2024-10-08 12:24:38
17504,hewlett packard enterprise amd opteron 8431 kit 2.4ghz 6mb l3 processor,CPUs,2615,1838,2472,Pending,FALSE,2024-10-02 12:24:38
35669,liebherr einbau gefrierschrank comfort mit smartfrost ig 1024,Freezers,2621,2524,2149,Cancelled,FALSE,2024-10-16 12:24:38
34724,indesit bwa81283x graded washer,Washing Machines,2620,3068,2083,Cancelled,FALSE,2024-10-02 12:24:38
10896,lg 49sk8100pla/49sk8100pla,TVs,2614,2303,1787,Delivered,FALSE,2024-09-30 12:24:38
32033,bosch waw32560gb automatic washing machine,Washing Machines,2620,1113,69,Cancelled,FALSE,2024-10-09 12:24:38
40521,smeg fab50rpb 80.4cm 50s style pastel blue righthand hinge frost free fridge freezer,Fridge Freezers,2622,2711,1098,Pending,FALSE,2024-10-06 12:24:38
23149,pentax k 50 dal 18 55 mm wr lens digital slr camera,Digital Cameras,2617,1366,488,Delivered,FALSE,2024-09-30 12:24:38
29342,aeg feb41600zm a ed geschirrsp ler integriert,Dishwashers,2619,1664,882,Shipped,FALSE,2024-10-24 12:24:38
38150,bosch kge49vw4ag/kge49vw4ag,Fridge Freezers,2622,2471,2083,Pending,FALSE,2024-10-06 12:24:38
39577,hisense rb335n4wb1 frost free freestanding fridge freezer with water dispenser black,Fridge Freezers,2622,3029,463,Shipped,FALSE,2024-10-22 12:24:38
15216,intel xeon e3 1240lv3 2 ghz 4 cores 8 threads 8 mb cache lga1150 socket oem,CPUs,2615,2904,2353,Pending,FALSE,2024-10-29 12:24:38
24246,bosch hmt75m551b serie 4 built in microwave ovens brushed steel,Microwaves,2618,1932,1883,Cancelled,FALSE,2024-10-11 12:24:38
13850,intel core i5 8400 1151 2.8ghz coffee lake processor,CPUs,2615,3097,307,Pending,FALSE,2024-10-27 12:24:38
32878,hotpoint wmxtf942p xtra 9kg 1400rpm freestanding washing machine white,Washing Machines,2620,2873,580,Delivered,FALSE,2024-10-21 12:24:38
1764,lg x power smartphone 13.5 cm 5.3 inches display 16 gb memory android 6.0 titanium,Mobile Phones,2612,2400,526,Delivered,TRUE,2024-10-10 12:24:38
39075,miele kfn37232id integrated 60/40 frost free fridge freezer with fixed door fixing kit white,Fridge Freezers,2622,2359,458,Pending,FALSE,2024-10-09 12:24:38
23043,sony ilce6000 interchangeable lens digital camera black 24.3mp sel1670z lens,Digital Cameras,2617,2820,1285,Pending,FALSE,2024-10-22 12:24:38
14180,intel core i7 6900k 3.2ghz socket lga2011 v3 20mb cache retail boxed p,CPUs,2615,2624,967,Pending,FALSE,2024-10-13 12:24:38
37841,neff ki5872f30g integrated low frost fridge freezer 1 77m 70 30 a,Fridge Freezers,2622,1809,739,Shipped,FALSE,2024-10-23 12:24:38
21363,praktica luxmedia z250 20mp 5x 64mb camera z250 s,Digital Cameras,2617,2908,1744,Shipped,FALSE,2024-09-30 12:24:38
41311,zanussi zrb32313wa free standing fridge freezer in white,Fridge Freezers,2622,3218,1691,Cancelled,FALSE,2024-10-17 12:24:38
35352,hotpoint hf1801efaa frost free integrated freezer white,Freezers,2621,2854,531,Shipped,FALSE,2024-10-27 12:24:38
31291,samsung ww90j5456mw 9kg ecobubble 1400rpm freestanding washing machine white,Washing Machines,2620,2827,1571,Delivered,FALSE,2024-10-06 12:24:38
2754,acer liquid z220 8gb white,Mobile Phones,2612,1603,1510,Delivered,TRUE,2024-10-23 12:24:38
38598,bosch no frost fridge freezer in stainless steel look kgn33nl3ag,Fridge Freezers,2622,2663,688,Delivered,TRUE,2024-10-18 12:24:38
25567,bosch einbau mikrowelleger t mit grill polar wei bel554mw0,Microwaves,2618,2105,683,Pending,FALSE,2024-10-16 12:24:38
24584,zanussi zsm17100xa built in 17l microwave stainless steel,Microwaves,2618,2240,393,Delivered,FALSE,2024-10-02 12:24:38
38571,rb29fsjndsa 307 litre frost free fridge freezer,Fridge Freezers,2622,1793,309,Delivered,TRUE,2024-10-21 12:24:38
22862,nikon d7200 af s 18 140 vr,Digital Cameras,2617,2266,1721,Pending,FALSE,2024-09-29 12:24:38
30708,1400rpm addwash washing machine 8kg load class a,Washing Machines,2620,1158,2052,Shipped,FALSE,2024-10-16 12:24:38
35019,hotpoint rzaav22k black 55cm wide under counter freezer,Freezers,2621,2304,2010,Shipped,FALSE,2024-09-30 12:24:38
24421,panasonic nn st452wbpq,Microwaves,2618,2559,1330,Cancelled,FALSE,2024-10-26 12:24:38
37875,neff k 345 einbau k hl gefrier kombination mit nofrost und vitafresh,Fridge Freezers,2622,2311,506,Shipped,FALSE,2024-10-15 12:24:38
45490,liebherr iks1610 larder fridge comfort built in 154 litre a energy,Fridges,2623,1399,1190,Cancelled,FALSE,2024-10-04 12:24:38
21791,canon eos m100 geh use grau,Digital Cameras,2617,1316,846,Cancelled,FALSE,2024-10-01 12:24:38
35375,404litre chest freezer class a white,Freezers,2621,1080,1283,Pending,FALSE,2024-10-27 12:24:38
43258,smeg fab32lxn1 fridge freezer,Fridge Freezers,2622,2164,2021,Shipped,FALSE,2024-10-16 12:24:38
1840,bea fon c400 schwarz,Mobile Phones,2612,1682,234,Cancelled,FALSE,2024-10-24 12:24:38
46795,siemens einbau k hlautomat flachscharnier technik ki20rv60 eek a,Fridges,2623,1795,1951,Shipped,FALSE,2024-10-20 12:24:38
5,apple iphone 8 plus gold 5.5 64gb 4g unlocked sim free,Mobile Phones,2612,1496,587,Delivered,TRUE,2024-10-05 12:24:38
30358,neff w543bx0gb integrated 8 kg 1400 spin washing machine white,Washing Machines,2620,2023,2225,Pending,FALSE,2024-10-25 12:24:38
37748,beko ccfm1582w,Fridge Freezers,2622,2743,2443,Cancelled,FALSE,2024-10-19 12:24:38
30499,hotpoint bhwm129 7kg 1200 spin washing machine white,Washing Machines,2620,3207,2162,Pending,FALSE,2024-10-09 12:24:38
30800,indesit iwde 126 uk /iwde 126 uk,Washing Machines,2620,3204,791,Shipped,FALSE,2024-10-03 12:24:38
42893,hoover integrated fridge freezer frost free in white,Fridge Freezers,2622,1133,835,Delivered,TRUE,2024-10-25 12:24:38
46197,neff einbau k hlschrank kl 225a flachscharnier k1525x8,Fridges,2623,1543,1396,Pending,FALSE,2024-10-04 12:24:38
36230,amica fz206.3 55cm wide freestanding upright freezer white,Freezers,2621,2891,1701,Pending,FALSE,2024-10-24 12:24:38
41876,fisher paykel e522brxu4 r h,Fridge Freezers,2622,3245,495,Pending,FALSE,2024-10-09 12:24:38
609,mob/samsung/g965f s9 128gb purple,Mobile Phones,2612,2368,1449,Pending,FALSE,2024-10-12 12:24:38
37245,bosch kiv38x22gb integrated 70/30 fridge freezer white,Fridge Freezers,2622,1703,1402,Shipped,FALSE,2024-10-22 12:24:38
43223,whirlpool art 380/a fridge freezer,Fridge Freezers,2622,1849,1913,Cancelled,FALSE,2024-10-29 12:24:38
44890,smeg fab10lp 55cm wide retro style left hinge freestanding fridge cream,Fridges,2623,2588,2292,Cancelled,FALSE,2024-10-22 12:24:38
21833,canon eos 4000d slr black camera body only,Digital Cameras,2617,1510,1768,Cancelled,FALSE,2024-10-23 12:24:38
27840,swan sdw7040grn retro dishwasher grey,Dishwashers,2619,2604,1067,Cancelled,FALSE,2024-10-08 12:24:38
26506,bosch serie 6 active water sms67mw01g 14 place freestanding dishwasher white,Dishwashers,2619,1040,1451,Pending,FALSE,2024-10-01 12:24:38
10726,lg 55uk6300pla 55 ultra hd 4k tv,TVs,2614,2247,563,Delivered,FALSE,2024-10-21 12:24:38
46245,bosch kur15a50 built under integrated larder fridge,Fridges,2623,2751,42,Pending,FALSE,2024-10-21 12:24:38
24807,amica amm20g1bi 800w 20l built in microwave with grill stainless steel,Microwaves,2618,2406,2001,Pending,FALSE,2024-10-23 12:24:38
39304,indesit ib5050a1d built in fridge freezer,Fridge Freezers,2622,2335,1315,Pending,FALSE,2024-10-04 12:24:38
31248,bosch serie 6 9kg 1400 spin washing machine in white wat28463gb,Washing Machines,2620,1776,2385,Pending,FALSE,2024-10-24 12:24:38
11830,toshiba 75u6863db 75 smart 4k ultra hd hdr led tv,TVs,2614,1390,2176,Cancelled,FALSE,2024-10-10 12:24:38
43352,304litre fridge freezer class a white,Fridge Freezers,2622,2560,268,Cancelled,FALSE,2024-10-16 12:24:38
24741,miele m6160tc built in microwave oven with grill clean steel,Microwaves,2618,1591,1554,Cancelled,FALSE,2024-10-06 12:24:38
34046,zanussi zwf81441w freestanding washing machine 8kg load a energy rating 1400rpm spin white,Washing Machines,2620,2047,2300,Delivered,FALSE,2024-10-28 12:24:38
37880,t50084w 87 litre auto defrost under counter fridge freezer,Fridge Freezers,2622,1953,1092,Shipped,FALSE,2024-10-14 12:24:38
912,nokia 7 plus black copper,Mobile Phones,2612,2578,259,Delivered,TRUE,2024-10-22 12:24:38
40217,hotpoint hm7030ecaa03 54cm wide 70 30 integrated upright fridge freezer white,Fridge Freezers,2622,3263,1159,Shipped,FALSE,2024-09-29 12:24:38
29034,zanussi zds22002wa white slimline 9 place freestanding dishwasher,Dishwashers,2619,1452,691,Delivered,FALSE,2024-10-14 12:24:38
35349,lec undercounter freezer u6014w,Freezers,2621,1292,1495,Pending,FALSE,2024-10-23 12:24:38
22115,fujifilm x t3 body only black,Digital Cameras,2617,2851,1446,Delivered,TRUE,2024-10-10 12:24:38
31378,candy cbwd8514d 8 5kg washer dryer,Washing Machines,2620,1684,1642,Shipped,FALSE,2024-10-10 12:24:38
47159,siemens einbau k hlautomat ki42laf40 eek a,Fridges,2623,3322,1191,Pending,FALSE,2024-10-21 12:24:38
21392,panasonic lumix dc gh5 body,Digital Cameras,2617,2424,25,Pending,FALSE,2024-10-01 12:24:38
33620,beko wtg641m1s 6kg 1400 spin washing machine in silver,Washing Machines,2620,2272,223,Delivered,FALSE,2024-10-07 12:24:38
43545,bosch serie 6 kir21af30g 56cm wide integrated in column fridge white,Fridges,2623,2982,1137,Pending,FALSE,2024-10-16 12:24:38
42392,bauknecht einbau k lteger t kgie 1182 a,Fridge Freezers,2622,1108,2080,Shipped,FALSE,2024-10-04 12:24:38
21710,canon eos 800d body,Digital Cameras,2617,2198,95,Pending,FALSE,2024-10-03 12:24:38
24729,miele m6022 sc built in microwave oven stainless steel,Microwaves,2618,2130,759,Delivered,TRUE,2024-10-14 12:24:38
31097,miele wtf130wpm 7kg washer dryer white,Washing Machines,2620,2980,1236,Delivered,TRUE,2024-10-29 12:24:38
22802,vtech kidizoom selfie camera purple,Digital Cameras,2617,2717,1440,Shipped,FALSE,2024-10-09 12:24:38
992,xiaomi mi a2 lite 64gb black,Mobile Phones,2612,2934,1849,Delivered,TRUE,2024-10-12 12:24:38
46611,hoover hfoe54b under counter fridge with,Fridges,2623,1227,19,Pending,FALSE,2024-10-04 12:24:38
11660,cello c32227t2 32 inch led digital tv with freeview t2 hd channels,TVs,2614,1476,1064,Shipped,FALSE,2024-10-23 12:24:38
32959,candy gvsw496dcab 80 9kg 6kg 1400 spin washer dryer in black,Washing Machines,2620,2154,2403,Shipped,FALSE,2024-10-04 12:24:38
35232,samsung rz32m71207f a 185cm tall frost free freestanding freezer refined steel,Freezers,2621,2131,1462,Cancelled,FALSE,2024-10-07 12:24:38
12925,samsung ue32m5000ak 5 series 32 led tv,TVs,2614,1477,424,Cancelled,FALSE,2024-10-26 12:24:38
27061,hotpoint free standing dishwasher in silver,Dishwashers,2619,1558,221,Cancelled,FALSE,2024-10-19 12:24:38
26754,neff s713m60x0g 60cm fully integrated 14 place dishwasher in st st a,Dishwashers,2619,3116,115,Pending,FALSE,2024-10-29 12:24:38
17649,intel xeon x5550 processor 2.66 ghz box 8 mb l2,CPUs,2615,3199,879,Delivered,FALSE,2024-10-27 12:24:38
16461,intel xeon e5 2618lv2 2 ghz 6 core 12 threads 15 mb cache lga2011 socket oem,CPUs,2615,2806,1275,Pending,FALSE,2024-10-10 12:24:38
42998,aeg s83920cmx2 fridge freezer,Fridge Freezers,2622,3154,2464,Cancelled,FALSE,2024-10-04 12:24:38
30326,zwf81443w 8kg 1400 spin washing machine,Washing Machines,2620,2736,1470,Cancelled,FALSE,2024-10-07 12:24:38
12281,samsung ue55mu8000 55 inch 4k ultra hd hdr smart tv,TVs,2614,3452,514,Pending,FALSE,2024-10-22 12:24:38
1909,xperia z5 compact e5823 4.6in 32gb 4g lte black,Mobile Phones,2612,1334,1240,Pending,FALSE,2024-10-01 12:24:38
35302,zanussi zbf22451sv in column 177cm frost free freezer sliding rail,Freezers,2621,1138,736,Shipped,FALSE,2024-10-23 12:24:38
1522,doro phoneeasy 613 grey,Mobile Phones,2612,1890,256,Pending,FALSE,2024-10-05 12:24:38
37069,smeg uks3f092p integrated freezer,Freezers,2621,1307,1855,Shipped,FALSE,2024-10-04 12:24:38
33983,lg f12c3qd 7kg 1200rpm washing machine white,Washing Machines,2620,2215,1227,Cancelled,FALSE,2024-10-04 12:24:38
1307,htc u11 life sapphire blue,Mobile Phones,2612,1858,1299,Shipped,FALSE,2024-10-05 12:24:38
1349,mi a1 64gb rose gold,Mobile Phones,2612,2586,451,Delivered,FALSE,2024-09-29 12:24:38
25034,swan sm22090copn 20l digital microwave copper,Microwaves,2618,1337,760,Cancelled,FALSE,2024-10-03 12:24:38
13704,sony fwd 65w855p 65 bravia led 3d display,TVs,2614,3408,1049,Shipped,FALSE,2024-10-15 12:24:38
11468,sony fw85xd8501 85 4k ultra hd led large format display,TVs,2614,1363,1553,Pending,FALSE,2024-10-17 12:24:38
15984,intel xeon e5 1620v3 processor 3.5 ghz 10 mb lga2011 v3 socket,CPUs,2615,1333,1948,Delivered,TRUE,2024-10-01 12:24:38
28143,miele g4940sciwh energy efficient 14 place fully integrated dishwasher with cutlery tray and white c,Dishwashers,2619,1549,1641,Delivered,TRUE,2024-10-17 12:24:38
16273,hp amd opteron six core 8431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,2615,1573,227,Delivered,FALSE,2024-10-24 12:24:38
23094,sigma sd quattro h,Digital Cameras,2617,1557,498,Pending,FALSE,2024-10-20 12:24:38
3831,nokia 7020 mobile phone,Mobile Phones,2612,2015,1270,Delivered,TRUE,2024-10-18 12:24:38
41151,aeg scs8181ens 55cm built in 50 50 frost free fridge freezer 1 77m a,Fridge Freezers,2622,2835,696,Shipped,FALSE,2024-09-30 12:24:38
22361,sony ilce7m2kb full frame compact system camera with sel2870 lens kit 5 axis image stabilization 24.3 mp fast hybrid autofocus black,Digital Cameras,2617,3216,1488,Cancelled,FALSE,2024-10-12 12:24:38
27892,miele g6890scvik20clst/g6890scvik20clst,Dishwashers,2619,1831,1436,Shipped,FALSE,2024-09-30 12:24:38
21502,canon eos 800d digital slr camera with 18 55mm is stm lens,Digital Cameras,2617,2901,1341,Shipped,FALSE,2024-10-04 12:24:38
726,samsung galaxy j3 2017 uk sim free smartphone gold,Mobile Phones,2612,1270,512,Shipped,FALSE,2024-10-25 12:24:38
46990,aeg unterbau k hlschrank sfb58221af,Fridges,2623,1707,1263,Cancelled,FALSE,2024-10-06 12:24:38
35498,neff g1524x7gb built in freezer 0 87m a energy rated,Freezers,2621,2983,2264,Delivered,FALSE,2024-10-24 12:24:38
32668,hotpoint rpd10457j ultima s line 10kg 1400rpm freestanding washing machine white,Washing Machines,2620,2714,575,Delivered,TRUE,2024-10-15 12:24:38
1455,honor 8 pro blue 5.7 64gb 4g unlocked sim free,Mobile Phones,2612,3353,884,Pending,FALSE,2024-10-05 12:24:38
36671,indesit ui41wuk.1.1 142cm tall static freezer white a,Freezers,2621,1738,2347,Pending,FALSE,2024-10-14 12:24:38
44058,beko tl577apw 177cm tall larder fridge in white a,Fridges,2623,2801,1789,Pending,FALSE,2024-10-24 12:24:38
22248,panasonic dc gh5se k geh use schwarz,Digital Cameras,2617,2431,464,Delivered,FALSE,2024-10-18 12:24:38
31747,miele wth120wpm 7kg free standing washing and washer dryer white,Washing Machines,2620,3023,116,Cancelled,FALSE,2024-10-16 12:24:38
32027,siemens wm16w5h0gb 1400 spin washing machine,Washing Machines,2620,2001,952,Cancelled,FALSE,2024-10-25 12:24:38
30162,bosch wvg30462gb 1500 spin 7kg washer dryer,Washing Machines,2620,2115,380,Cancelled,FALSE,2024-10-08 12:24:38
42059,hisense free standing fridge freezer frost free in stainless steel effect,Fridge Freezers,2622,2643,49,Shipped,FALSE,2024-10-27 12:24:38
14320,amd 8320 fx. processor family amd fx processor frequency 3.5 ghz,CPUs,2615,1748,871,Pending,FALSE,2024-10-26 12:24:38
16097,intel xeon e5 4607 processor 2.2 ghz 12 mb l3,CPUs,2615,1758,812,Cancelled,FALSE,2024-10-23 12:24:38
43386,haier cfe633cw fridge freezer frost free 8.1 2.8cf white,Fridge Freezers,2622,1928,971,Delivered,TRUE,2024-10-02 12:24:38
25918,swan sm22030 standard microwave lime,Microwaves,2618,1935,1697,Pending,FALSE,2024-09-29 12:24:38
43509,bosch serie 4 kil42vs30g integrated tall fridge white,Fridges,2623,1075,186,Pending,FALSE,2024-10-09 12:24:38
29659,aeg geschirrsp ler 45 cm fsb31400z,Dishwashers,2619,2420,42,Cancelled,FALSE,2024-10-14 12:24:38
25262,hotpoint mwh 1331 b curve solo microwave with touch control 13 litre 700 w black,Microwaves,2618,2775,673,Shipped,FALSE,2024-10-14 12:24:38
31729,hoover 8 5kg 1500 spin washer dryer hlw585dc,Washing Machines,2620,2897,1353,Shipped,FALSE,2024-10-17 12:24:38
41574,aeg einbau k hl /gefrier kombination sce81826zc,Fridge Freezers,2622,3391,1940,Pending,FALSE,2024-10-17 12:24:38
42140,lec tf55207w 197x55cm 281l frost free frestanding fridge freezer white,Fridge Freezers,2622,2221,260,Cancelled,FALSE,2024-10-22 12:24:38
13238,panasonic tx 40es500b 40 inch full hd freeview play smart led tv,TVs,2614,3474,1975,Shipped,FALSE,2024-10-04 12:24:38
42735,lg gsl961pzbv american style fridge freezer stainless steel,Fridge Freezers,2622,2390,944,Cancelled,FALSE,2024-10-24 12:24:38
16305,hewlett packard enterprise 601110 b21 2ghz 12mb l3 processor,CPUs,2615,2333,567,Pending,FALSE,2024-10-03 12:24:38
17133,hp intel xeon e5320 1.86ghz 8mb l2 processor,CPUs,2615,1968,169,Shipped,FALSE,2024-10-01 12:24:38
