ProductID,ProductName,MerchantID,ClusterID,ClusterLabel,CategoryID,Category,Price,StockQuantity,Description,Rating
37245,bosch kiv38x22gb integrated 70/30 fridge freezer white,294,44039,Bosch KIV38X22GB Integrated,2622,Fridge Freezers,699.0,341,"This integrated appliance combines a refrigerator and freezer, providing ample storage space in a compact design, ideal for small kitchens.",4.5
43223,whirlpool art 380/a fridge freezer,324,45935,Whirlpool ART 380/A+ Integrated,2622,Fridge Freezers,999.99,398,The Whirlpool Art 380/A Fridge Freezer features advanced cooling technology and spacious storage compartments for efficient food preservation.,3.1
44890,smeg fab10lp 55cm wide retro style left hinge freestanding fridge cream,6,46333,Smeg FAB10LP Cream,2623,Fridges,599.0,93,"This Smeg Fab10LP 55cm wide fridge features a retro-style design with a left hinge and is built to provide ample storage space in a compact, freestanding configuration.",4.2
21833,canon eos 4000d slr black camera body only,4,38915,Canon EOS 4000D,2617,Digital Cameras,499.99,141,"This Canon EOS 4000D SLR camera body only features a compact and durable design, ideal for beginners and professionals alike.",3.9
27840,swan sdw7040grn retro dishwasher grey,17,40673,Swan SDW7040GRN,2619,Dishwashers,999.99,426,"This is a high-efficiency, fully-featured single-door dishwasher with a sleek grey finish and advanced technology to provide quiet operation and precise temperature control.",3.9
26506,bosch serie 6 active water sms67mw01g 14 place freestanding dishwasher white,6,40478,Bosch SMS67MW01G White,2619,Dishwashers,499.99,27,This Bosch Serie 6 Active Water SMS67MW01G 14-place freestanding dishwasher features advanced water management and quiet operation for a seamless cleaning experience.,4.5
10726,lg 55uk6300pla 55 ultra hd 4k tv,4,4463,LG 55UK6300PLB,2614,TVs,499.99,359,This LG 55UK6300PLA is a 55 Ultra HD 4K TV offering impressive picture quality and sleek design.,2.1
46245,bosch kur15a50 built under integrated larder fridge,180,46729,Bosch KUR15A50 Integrated,2623,Fridges,999.99,330,"The Bosch Kur15A50 is an energy-efficient, all-in-one appliance that seamlessly integrates into your kitchen space, providing ample storage and freshness for your food.",4.1
24807,amica amm20g1bi 800w 20l built in microwave with grill stainless steel,15,39792,Amica AMM20G1BI Stainless Steel,2618,Microwaves,399.99,108,"This 20L built-in microwave features an 800W output and comes equipped with a grill component, providing users with the option to cook a variety of food types, including grills.",4.5
39304,indesit ib5050a1d built in fridge freezer,22,44302,Indesit IB5050A1D Integrated,2622,Fridge Freezers,599.99,443,"This Indesit IB5050A1D Built-in Fridge Freezer is a high-efficiency, double-door appliance designed to maintain optimal temperatures for food storage and preservation.",3.2
31248,bosch serie 6 9kg 1400 spin washing machine in white wat28463gb,125,41970,Bosch WAT28463GB,2620,Washing Machines,599.99,292,"This is a 9kg, 1400 rpm capacity spin washing machine featuring a sleek white design, ideal for efficient and easy cleaning of clothing.",4.1
11830,toshiba 75u6863db 75 smart 4k ultra hd hdr led tv,7,4648,Toshiba 75U6863DB,2614,TVs,899.99,458,"This Toshiba 75U6863DB 75 Smart 4K Ultra HD HDR LED TV features a sleek design and impressive picture quality, providing an immersive viewing experience with its advanced High Dynamic Range technology.",4.2
43352,304litre fridge freezer class a white,123,46069,Bosch KGE36AW30 White,2622,Fridge Freezers,304.0,281,"This is a 304litre compact refrigeration unit, designed to provide efficient cooling and freezing capabilities in small spaces, featuring a durable Class A rating and sleek white finish.",4.9
24741,miele m6160tc built in microwave oven with grill clean steel,293,39779,Miele M 6160 TC Stainless Steel,2618,Microwaves,299.95,467,This Miele M6160TC built-in microwave oven features a grill function and comes with a cleaning steel for easy maintenance.,4.5
34046,zanussi zwf81441w freestanding washing machine 8kg load a energy rating 1400rpm spin white,43,42617,Zanussi ZWF81441W,2620,Washing Machines,279.99,151,"This Zanussi Freestanding Washing Machine features an 8kg capacity, high-speed 1400rpm spin cycle, and energy-efficient design.",4.0
37880,t50084w 87 litre auto defrost under counter fridge freezer,124,44097,Lec T50084W White,2622,Fridge Freezers,249.99,293,"A self-contained, energy-efficient unit with an automatic frost removal system and adjustable temperature settings.",2.6
912,nokia 7 plus black copper,2,76,Nokia 7 Plus Dual SIM,2612,Mobile Phones,299.99,41,"The Nokia 7 Plus features a durable black copper finish, combining premium design with enhanced durability, and delivers a high-quality visual experience.",4.0
40217,hotpoint hm7030ecaa03 54cm wide 70 30 integrated upright fridge freezer white,6,44485,Hotpoint HM7030ECAA03 Integrated,2622,Fridge Freezers,299.99,71,"This 54cm wide 70cm tall integrated upright fridge freezer features a compact design and sleek white finish, providing ample storage space for your household essentials.",4.2
29034,zanussi zds22002wa white slimline 9 place freestanding dishwasher,293,41045,Zanussi ZDS22002WA White,2619,Dishwashers,499.99,399,This Zanussi ZDS22002WA 9-place freestanding dishwasher features a sleek slimline design and advanced washing technology for efficient cleaning of your kitchenware.,4.4
35349,lec undercounter freezer u6014w,293,43332,Lec U6014W White,2621,Freezers,199.99,312,"The LEC U6014W undercounter freezer is a compact, energy-efficient refrigeration unit designed for storage and preservation of frozen foods in commercial or residential settings.",2.1
22115,fujifilm x t3 body only black,17,38950,Fujifilm X-T3,2617,Digital Cameras,599.95,422,"The Fujifilm X-T3 Body Only Black is a high-resolution, mirrorless digital camera featuring advanced image processing and autofocus capabilities.",3.0
31378,candy cbwd8514d 8 5kg washer dryer,181,41987,Candy CBWD 8514D,2620,Washing Machines,25.0,72,"A compact, all-in-one washer and dryer solution for small loads, weighing 5kg, ideal for compact spaces",3.5
47159,siemens einbau k hlautomat ki42laf40 eek a,298,47319,Siemens KI42LAF40 Integrated,2623,Fridges,999.99,333,The Siemens Einbau KHL-Automat Ki42LAF40 EEEK is a high-efficiency electric oven with advanced features for safe and convenient cooking.,3.8
21392,panasonic lumix dc gh5 body,87,38869,Panasonic Lumix DC-GH5,2617,Digital Cameras,699.99,143,The Panasonic Lumix DC GH5 Body is a high-performance digital single-lens mirrorless camera featuring advanced video recording capabilities and exceptional image quality.,3.0
33620,beko wtg641m1s 6kg 1400 spin washing machine in silver,125,42456,Beko WTG641M1S,2620,Washing Machines,1399.99,186,"This Beko WTG641M1S 6kg 1400 spin washing machine features a sleek silver design, equipped with advanced spinning technology for efficient and effective cleaning.",2.9
43545,bosch serie 6 kir21af30g 56cm wide integrated in column fridge white,6,46126,Bosch KIR21AF30G Integrated,2623,Fridges,599.99,133,"This Bosch Serie 6 column fridge features a sleek, 56cm-wide design and is integrated into the kitchen cabinetry for a seamless look.",4.9
42392,bauknecht einbau k lteger t kgie 1182 a,300,45236,Bauknecht KGIE 1182 A+ Integrated,2622,Fridge Freezers,119.8,392,The Bauknecht Einbau K LTEger T kgie 1182 A is a high-efficiency electric kettle that combines compact design with fast boiling times and energy-saving features.,3.8
21710,canon eos 800d body,87,38902,Canon EOS 800D,2617,Digital Cameras,699.0,471,The Canon EOS 800D Body is an entry-level DSLR camera featuring a 24.1MP APS-C sensor and 3.0–4.2 megapixel LCD screen.,2.4
24729,miele m6022 sc built in microwave oven stainless steel,294,39777,Miele M6022SCCLST Stainless Steel,2618,Microwaves,299.99,444,"This Miele M6022 SC built-in microwave oven features a durable stainless steel design, providing a sleek and modern look for any kitchen.",4.4
31097,miele wtf130wpm 7kg washer dryer white,301,41953,Miele WTF130 WPM,2620,Washing Machines,199.99,489,"This Miele WTW 130 WPM 7kg washer dryer in white provides efficient drying and cleaning for both delicate and heavily soiled items, utilizing advanced technology to optimize energy consumption and minimize environmental impact.",3.5
22802,vtech kidizoom selfie camera purple,17,39066,Vtech Kidizoom Selfie Cam,2617,Digital Cameras,39.99,176,"The VTech Kidizoom Selfie Camera Purple is a fun, interactive digital camera designed for young children, featuring colorful and engaging features to promote creative play and self-expression.",4.7
992,xiaomi mi a2 lite 64gb black,24,87,Xiaomi Mi A2 Lite 64GB Dual SIM,2612,Mobile Phones,199.99,16,"The Xiaomi Mi A2 Lite 64GB Black is a mid-range Android smartphone featuring a 5.84-inch display and a dual-camera setup, ideal for everyday use and casual photography.",2.1
46611,hoover hfoe54b under counter fridge with,313,46917,Hoover HFOE54B Black,2623,Fridges,299.99,271,"This Hoover HFOE54B Under Counter Fridge features energy-efficient technology and ample storage capacity, ideal for compact kitchens.",2.5
11660,cello c32227t2 32 inch led digital tv with freeview t2 hd channels,30,4607,Cello C32227T2,2614,TVs,299.99,470,"This Cello C32227T2 is a 32-inch LED digital TV featuring Freeview T2 HD channels, providing an excellent viewing experience.",2.9
32959,candy gvsw496dcab 80 9kg 6kg 1400 spin washer dryer in black,125,42267,Candy GVSW496DCAB,2620,Washing Machines,1400.0,1,"This appliance features a high-capacity spin washer and dryer, ideal for large or bulk items, with a compact design and sleek black finish.",4.5
35232,samsung rz32m71207f a 185cm tall frost free freestanding freezer refined steel,3,43316,Samsung RZ32M71207F Stainless Steel,2621,Freezers,999.99,271,"This Samsung refrigerator features a frost-free technology and a sleek, refined steel design, providing efficient cooling for large families.",4.7
12925,samsung ue32m5000ak 5 series 32 led tv,51,5061,Samsung UE32M5000,2614,TVs,599.0,47,The Samsung UE32M5000AK 5 Series 32 LED TV features a sleek design and high-definition display for an immersive viewing experience.,4.0
27061,hotpoint free standing dishwasher in silver,31,40545,Hotpoint HFC3C26WSV Silver,2619,Dishwashers,399.99,161,"A hotpoint free standing dishwasher in silver features advanced water purification and quiet operation for efficient cleaning, providing a reliable kitchen solution.",3.9
26754,neff s713m60x0g 60cm fully integrated 14 place dishwasher in st st a,128,40502,Neff S713M60X0G Integrated,2619,Dishwashers,600.0,284,"A 60cm, fully integrated, 14-place dishwasher with stainless steel exterior and matte finish.",3.0
17649,intel xeon x5550 processor 2.66 ghz box 8 mb l2,14,7658,Intel Quad-Core Xeon X5550 2.66GHz Socket 1366 1333MHz Box,2615,CPUs,123.45,325,The Intel Xeon X5550 processor is a high-performance server-grade CPU featuring a 2.66 GHz clock speed and 8 MB of L2 cache memory.,3.8
16461,intel xeon e5 2618lv2 2 ghz 6 core 12 threads 15 mb cache lga2011 socket oem,51,6657,Intel Xeon E5-2618L v2 2GHz Tray,2615,CPUs,139.99,226,"This Intel Xeon E5-2618LV2 processor features a 2 GHz clock speed, 6 cores, and 12 threads, with 15 MB of cache memory and an LGA2011 socket, designed for OEM use.",4.5
42998,aeg s83920cmx2 fridge freezer,332,45703,AEG S83920CMX2 Stainless Steel,2622,Fridge Freezers,599.0,209,"A high-capacity, two-door refrigerator with advanced temperature control and energy-efficient features for optimal food storage.",4.0
30326,zwf81443w 8kg 1400 spin washing machine,124,41875,Zanussi ZWF81443W,2620,Washing Machines,199.99,144,"This 8kg, 1400 spin washing machine features advanced technology for efficient cleaning and water conservation.",2.8
12281,samsung ue55mu8000 55 inch 4k ultra hd hdr smart tv,137,4792,Samsung UE55MU8000,2614,TVs,599.99,168,"This Samsung UE55MU8000 55-inch 4K Ultra HD HDR Smart TV features exceptional picture quality and a range of innovative smart TV capabilities, delivering an immersive viewing experience.",2.9
1909,xperia z5 compact e5823 4.6in 32gb 4g lte black,55,312,Sony Xperia Z5 Compact,2612,Mobile Phones,599.99,96,"A compact and powerful smartphone featuring a 4.6in 4G LTE display, 32GB of storage, and black color option.",3.1
35302,zanussi zbf22451sv in column 177cm frost free freezer sliding rail,15,43325,Zanussi ZBF22451SV Integrated,2621,Freezers,249.99,168,"This Zanussi ZBF22451SV freezer features a frost-free design and sliding rail for convenient storage, ideal for keeping food fresh in your kitchen.",4.5
1522,doro phoneeasy 613 grey,24,198,Doro PhoneEasy 613,2612,Mobile Phones,63.13,332,,2.6
37069,smeg uks3f092p integrated freezer,293,43892,Smeg UKS3F092P Integrated,2621,Freezers,599.0,360,"The Smeg UKS3F092P Integrated Freezer is a compact, high-capacity appliance with advanced temperature control and sleek design features.",3.3
33983,lg f12c3qd 7kg 1200rpm washing machine white,53,42585,LG F12C3QD,2620,Washing Machines,1200.0,133,"This LG F12C3QD 7kg 1200rpm washing machine features a powerful 1200 rpm spin cycle and comes in a sleek white finish, designed to provide efficient and reliable cleaning for everyday use.",2.3
1307,htc u11 life sapphire blue,2,146,HTC U11 life 3GB RAM 32GB,2612,Mobile Phones,299.99,379,"The HTC U11 Life Sapphire Blue features a stunning 5.99-inch display, powered by a Qualcomm Snapdragon 636 processor and paired with up to 4GB of RAM.",4.8
1349,mi a1 64gb rose gold,42,157,Xiaomi Mi A1 64GB Dual SIM,2612,Mobile Phones,599.99,50,"The Mi A1 features a 64GB internal storage option, available in Rose Gold finish.",4.6
25034,swan sm22090copn 20l digital microwave copper,103,39843,Swan SM22090COPN Brown,2618,Microwaves,99.99,198,"This 20L capacity microwave features copper technology for enhanced cooking efficiency and a sleek design, ideal for small kitchens.",3.7
13704,sony fwd 65w855p 65 bravia led 3d display,4,5779,Sony Bravia FWD-65W855P,2614,TVs,999.99,131,The Sony FWV65W855P 65,2.2
11468,sony fw85xd8501 85 4k ultra hd led large format display,6,4563,Sony Bravia FW-85XD8501,2614,TVs,999.99,175,"This Sony FW85XD8501 is an 85-inch 4K Ultra HD LED Large Format Display, designed for high-end visual applications.",3.7
15984,intel xeon e5 1620v3 processor 3.5 ghz 10 mb lga2011 v3 socket,3,6480,Intel Xeon E5-1620 v3 3.5GHz  Box,2615,CPUs,109.99,141,"A high-performance quad-core processor with 10MB cache, designed for demanding server and datacenter applications.",4.9
28143,miele g4940sciwh energy efficient 14 place fully integrated dishwasher with cutlery tray and white c,6,40745,Miele G 4940 SCI,2619,Dishwashers,999.99,61,"A high-capacity, eco-friendly dishwasher featuring advanced sensors and quiet operation, designed for optimal dish cleaning and water efficiency.",2.8
16273,hp amd opteron six core 8431 2.4ghz fio kit 2.4ghz 6mb l3 processor,64,6579,HP AMD Opteron 8431 2.4GHz Socket F 4800MHz bus Upgrade Tray,2615,CPUs,2000.0,473,"This is a high-performance FIO kit featuring an AMD Opteron 8431 processor with 6 cores, clocked at 2.4GHz and 6MB of L3 cache.",3.9
23094,sigma sd quattro h,3,39144,Sigma sd Quattro H,2617,Digital Cameras,0.0,453,"The Sigma SD Quattro H is a high-sensitivity, full-frame digital SLR camera featuring advanced noise reduction and wide dynamic range capabilities.",2.8
3831,nokia 7020 mobile phone,48,1575,Nokia 7020,2612,Mobile Phones,20.99,471,"The Nokia 7020 is a 2G GSM mobile phone with a monochrome display and basic features, released in 2004.",3.7
41151,aeg scs8181ens 55cm built in 50 50 frost free fridge freezer 1 77m a,128,44734,AEG SCS8181ENS Integrated,2622,Fridge Freezers,477.0,399,"A 50/50 capacity refrigerated compartment with a frost-free feature, ideal for small kitchens and apartments.",3.6
22361,sony ilce7m2kb full frame compact system camera with sel2870 lens kit 5 axis image stabilization 24.3 mp fast hybrid autofocus black,3,38984,Sony Alpha 7 II + 28-70mm OSS,2617,Digital Cameras,999.99,240,"The Sony ILCE7M2KB features a 24.3MP full-frame sensor, paired with the SEL2870 lens and 5-axis image stabilization, providing exceptional image quality and camera stability.",2.8
27892,miele g6890scvik20clst/g6890scvik20clst,98,40684,Miele G 6890 SCVI K2O Stainless Steel,2619,Dishwashers,999.99,209,"This Miele G6890SCVIK20CLST/G6890SCVIK20CLST is a high-efficiency, self-cleaning, and compact heat pump dishwasher that provides quiet operation and excellent cleaning results.",3.8
21502,canon eos 800d digital slr camera with 18 55mm is stm lens,249,38879,Canon EOS 800D + 18-55mm IS STM,2617,Digital Cameras,499.99,92,"The Canon EOS 800D Digital SLR Camera features an 18-55mm IS STM lens, offering versatile zoom capabilities and image stabilization for improved handheld shooting.",2.7
726,samsung galaxy j3 2017 uk sim free smartphone gold,3,52,Samsung Galaxy J3 SM-J330F Dual SIM,2612,Mobile Phones,179.99,373,"The Samsung Galaxy J3 2017 UK Sim Free Smartphone Gold is a compact, feature-rich Android device with a 5-inch HD display, quad-core processor, and 13MP rear camera.",2.4
46990,aeg unterbau k hlschrank sfb58221af,298,47159,AEG SFB58221AF Integrated,2623,Fridges,123.99,107,"This AEG underbench freezer SFB58221AF features advanced refrigeration technology to keep your food and drinks at optimal temperature, ensuring a fresh and safe storage experience.",3.3
35498,neff g1524x7gb built in freezer 0 87m a energy rated,128,43358,Neff G1524X7GB Integrated,2621,Freezers,87.0,161,"This is an A++ 87m2 Class NEFF G1524X7GB built-in freezer, featuring advanced energy-saving technology and high storage capacity.",3.1
32668,hotpoint rpd10457j ultima s line 10kg 1400rpm freestanding washing machine white,6,42198,Hotpoint RPD10457J,2620,Washing Machines,250.0,301,"This Hotpoint Ultima S Line 10kg washing machine features a powerful motor delivering 1400rpm, perfect for tackling large loads, in a sleek and compact freestanding design.",4.4
1455,honor 8 pro blue 5.7 64gb 4g unlocked sim free,15,181,Huawei Honor 8 Pro 64GB Dual SIM,2612,Mobile Phones,599.0,264,"This device features a 5.7-inch display, 64GB of internal storage, and a 4GB RAM for efficient performance, making it suitable for everyday use.",5.0
36671,indesit ui41wuk.1.1 142cm tall static freezer white a,125,43649,Indesit UI41WUK White,2621,Freezers,99.99,161,"The Indesit UI41WUK is a compact, 142cm tall, all-in-one static freezer with a sleek white design, ideal for small kitchens or as an additional storage unit.",2.2
44058,beko tl577apw 177cm tall larder fridge in white a,125,46191,Beko TL577APW White,2623,Fridges,599.99,266,This Beko TL577APW 177cm tall larder fridge features a stylish white finish and provides ample storage space for groceries and beverages.,3.9
22248,panasonic dc gh5se k geh use schwarz,247,38969,Panasonic Lumix DC-GH5S,2617,Digital Cameras,999.99,361,"The Panasonic DC GH5SE K-GH is a high-performance mirrorless camera utilizing Schürzer lenses, offering exceptional image quality and versatility for photographers.",4.9
31747,miele wth120wpm 7kg free standing washing and washer dryer white,294,42032,Miele WTH120WPM,2620,Washing Machines,999.99,67,This Miele WTW120WPM 7kg compact free-standing washing machine and washer dryer combination features a sleek white design for easy integration into any laundry room.,2.5
32027,siemens wm16w5h0gb 1400 spin washing machine,292,42078,Siemens WM16W5H0GB,2620,Washing Machines,1400.0,463,"This Siemens WM16W5H0GB 1400 Spin Washing Machine features advanced spin technology and energy efficiency, ensuring efficient cleaning and water conservation.",3.9
30162,bosch wvg30462gb 1500 spin 7kg washer dryer,292,41863,Bosch WVG30462GB,2620,Washing Machines,599.99,74,"A compact, energy-efficient laundry solution with a 7kg capacity and 15kg/h spin speed, ideal for small spaces.",3.3
42059,hisense free standing fridge freezer frost free in stainless steel effect,31,45056,Hisense RB385N4EC1 Stainless Steel,2622,Fridge Freezers,999.99,342,"This Hisense free-standing fridge freezer features a compact design with a frost-free technology, ideal for small kitchens and providing ample storage space.",4.5
14320,amd 8320 fx. processor family amd fx processor frequency 3.5 ghz,18,5924,AMD FX-8320 3.5GHz  Box,2615,CPUs,8320.0,182,"This is a high-performance AMD FX processor featuring a clock speed of 3.5 GHz, ideal for demanding applications.",2.2
16097,intel xeon e5 4607 processor 2.2 ghz 12 mb l3,66,6518,Intel Xeon E5-4607 2.2GHz Tray,2615,CPUs,1289.0,166,"A 10 MHz boost in processing speed is achieved through the Intel Xeon E5 4607 processor, featuring a 2.2 GHz core clock and 12 MB of L3 cache.",4.1
43386,haier cfe633cw fridge freezer frost free 8.1 2.8cf white,131,46106,Haier CFE633CW White,2622,Fridge Freezers,0.0,317,"This Haier CFE633CW Fridge Freezer boasts an 8.1 cu. ft. capacity and features a frost-free design for easy maintenance, with its compact size making it ideal for small kitchens.",4.5
25918,swan sm22030 standard microwave lime,22,40147,Swan SM22030LN Green,2618,Microwaves,29.99,324,"The SWAN SM22030 Standard Microwave is an electric appliance designed to quickly heat and cook food using electromagnetic waves, utilizing its 1100 watts power.",3.8
43509,bosch serie 4 kil42vs30g integrated tall fridge white,7,46123,Bosch KIL42VS30G Integrated,2623,Fridges,599.99,488,"The Bosch Serie 4 Kil42VS30G Integrated Tall Fridge White features a sleek and modern design, providing ample storage space for food and beverages in a compact footprint.",3.6
29659,aeg geschirrsp ler 45 cm fsb31400z,298,41391,AEG FSB31400Z Integrated,2619,Dishwashers,29.99,41,The AEG Geschirrschleifstone 45 cm FSB31400Z is a high-performance food processor with advanced features for efficient cooking and cleaning.,2.7
25262,hotpoint mwh 1331 b curve solo microwave with touch control 13 litre 700 w black,3,39905,Hotpoint MWH 1331 B Black,2618,Microwaves,699.99,438,"A 2.5-liter, 700-watt compact microwave oven featuring touch control and a capacity of 1.3 liters.",3.6
31729,hoover 8 5kg 1500 spin washer dryer hlw585dc,305,42029,Hoover HLW 585DC-80,2620,Washing Machines,1500.0,275,"This Hoover 8 5kg 1500 Spin Washer Dryer Hlw585dc features advanced heat pump technology for efficient drying, with a 5kg capacity and multiple wash cycles to suit various fabric types.",2.9
41574,aeg einbau k hl /gefrier kombination sce81826zc,298,44877,AEG SCE81826ZC Integrated,2622,Fridge Freezers,10.99,198,"A high-efficiency, AEG Einbau Kühl / gefrér kombination appliance with advanced features for optimal cooking and freezing performance.",4.2
42140,lec tf55207w 197x55cm 281l frost free frestanding fridge freezer white,6,45098,Lec TF55207W White,2622,Fridge Freezers,199.99,433,"This product is a 197x55cm, 281L frost-free freestanding refrigerator and freezer with a white finish, designed for efficient storage of food.",5.0
13238,panasonic tx 40es500b 40 inch full hd freeview play smart led tv,1,5295,Panasonic TX-40ES500B,2614,TVs,299.99,408,"A 40-inch LED TV featuring Full HD resolution, Freeview Play capabilities, and Smart features for seamless entertainment experience.",3.5
42735,lg gsl961pzbv american style fridge freezer stainless steel,7,45428,LG GSL961PZBV Stainless Steel,2622,Fridge Freezers,299.99,110,"The LG GSL961PZB-V American Style Fridge Freezer features a sleek stainless steel exterior and a spacious interior with advanced cooling technology, perfect for storing food and beverages in a stylish and functional kitchen.",4.7
16305,hewlett packard enterprise 601110 b21 2ghz 12mb l3 processor,14,6590,HP AMD Opteron 6128 HE 2.0GHz Socket G34 6400MHz bus Upgrade Tray,2615,CPUs,12.0,217,"A Hewlett Packard Enterprise processor featuring a 2GHz clock speed and 12MB of cache memory, utilizing an L3 architecture.",3.0
17133,hp intel xeon e5320 1.86ghz 8mb l2 processor,14,7138,HP Intel Xeon E5310 1.6GHz Upgrade Tray,2615,CPUs,120.0,204,"This is an Intel Xeon processor with a clock speed of 1.86 GHz and 8 MB of L2 cache, providing improved performance for demanding workloads.",2.3
14183,amd fx 8370 cpu with wraith cooler am3 4.0ghz 8 core 125w 8mb ca,18,5898,AMD FX-8370 4GHz  Box,2615,CPUs,8370.0,105,"A quad-core AMD FX 8370 CPU featuring a Wraith cooler, running at 4.0GHz and dissipating up to 125W power with 8MB cache.",2.0
14261,intel computer cpu 2.2 10 bx80660e52630v4,3,5910,Intel Xeon E5-2630V4 2.20GHz  Box,2615,CPUs,2.2,216,This is an Intel computer CPU with a core speed of 2.2 GHz and BX80660E52630V4 microarchitecture.,2.4
22838,sony a9 geh use ilce9,41,39075,Sony Alpha 9,2617,Digital Cameras,2499.0,190,The Sony A9 Geh uses ILCE-9 mirrorless camera sensor for improved image quality and faster autofocus.,3.0
29704,bosch exclusiv made in germany supersilence geschirrsp ler 45 cm integrierbar edelstahl spi46is00d,298,41435,Bosch SPI46IS00D Stainless Steel,2619,Dishwashers,0.0,448,"A high-quality, dishwasher-safe, 45cm stainless steel sink with exceptional sound dampening properties, ideal for a modern kitchen installation.",2.6
30768,hotpoint wmeuf743g 7kg washing machine 1400rpm in graphite a rated,132,41916,Hotpoint WMEUF743G,2620,Washing Machines,199.99,52,"This graphite A-rated washing machine features a 7kg capacity and a high-speed rotation of 1400rpm, providing efficient cleaning and energy savings.",2.7
34964,liebherr gp2033 60cm freestanding freezer white,301,43286,Liebherr GP2033 White,2621,Freezers,599.0,114,"A compact, freestanding freezer with a large storage capacity of 60cm in size, ideal for small kitchens or apartments.",3.3
3519,sony xperia t3,48,1291,Sony Xperia T3,2612,Mobile Phones,299.99,252,The Sony Xperia T3 is a mid-range Android smartphone featuring a 1.2 GHz quad-core processor and a 5-megapixel rear camera.,4.9
28888,bosch perfectdry xxl geschirrsp ler edelstahl sbi68ts06e,298,40994,Bosch SBI68TS06E Stainless Steel,2619,Dishwashers,49.99,358,"The Bosch PerfectDry XXL Geschirrspüler Edelstahl SBI68TS06E features a advanced drying system for optimal dishware drying, ensuring sparkling clean results with minimal energy consumption.",2.5
12531,toshiba 43u6863db led hdr 4k ultra hd smart tv 43 with freeview hd freeview play black,43,4877,Toshiba 43U6863DB,2614,TVs,199.99,106,"This Toshiba 43U6863DB LED HDR 4K Ultra HD Smart TV offers high-definition viewing experience with Freeview HD and Freeview Play, perfect for entertainment on a large screen",3.1
25194,bosch hmt75g451b microwave grill 800w 0.6cuft led brushed steel,131,39888,Bosch HMT75G451 Stainless Steel,2618,Microwaves,59.99,65,"This microwave grill combines cooking and reheating functions with 800W power and 0.6 cuft capacity, featuring a sleek brushed steel design.",3.9
45971,sia rfi106 319l integrated built in tall larder fridge with auto defro,312,46635,SIA RFI106 Integrated,2623,Fridges,999.99,77,"A compact, integrated appliance featuring an auto-defrosting technology and spacious storage for efficient kitchen management.",2.3
17460,hewlett packard enterprise intel xeon e5504 2ghz 4mb l3 processor,64,7481,HP Intel Xeon DP E5504 2.0GHz Socket 1366 800MHz bus Upgrade Tray,2615,CPUs,1000.0,174,"A Hewlett Packard Enterprise Intel Xeon E5504 2GHz processor with 4MB L3 cache, suitable for general-purpose computing applications.",4.7
43558,bosch kir21vf30g serie 4 built in single door fridges 88cm height white,293,46127,Bosch KIR21VF30G Integrated,2623,Fridges,599.0,399,"The Bosch KIR21VF30G Serie 4 built-in single door fridge features a sleek design with a 88cm height, finished in white, providing efficient cooling and storage for kitchen essentials.",3.8
2646,prestigio multiphone muze d3 5.3 dual sim 1gb 8gb 2500mah white,66,611,Prestigio Muze D3 Dual SIM,2612,Mobile Phones,49.99,447,"The Prestigio Multiphone Muze D3 features dual SIM capabilities, 1GB of RAM and 8GB of internal storage, powered by a 2500mAh battery.",3.1
46343,bosch ksv36bi3p serie 6 t ren edelstahl mit,119,46776,Bosch KSV36BI3P Stainless Steel,2623,Fridges,99.99,109,The Bosch KSV36BI3P Serie 6 T-Ren Edelstahl Mit stand mixer features a high-quality stainless steel bowl and robust bearings for smooth operation.,2.2
46196,neff eb khlger t k225a2 eek a skala a bis d k1525x8,297,46713,Neff K1525X8 White,2623,Fridges,0.0,102,"This product is an 8-inch electric scale with a compact design, ideal for kitchen countertops.",2.6
43284,bosch kgn36vw31g frost free fridge freezer,313,46000,Bosch KGN36VW31G White,2622,Fridge Freezers,999.99,168,"A 2-sentence technical description of the Bosch KGN36VW31G Frost Free Fridge Freezer: This appliance features advanced frost-free technology and a spacious storage capacity, making it ideal for large families or households with frequent food preparation.",4.5
16768,hp intel xeon quad core l5410 2.33ghz fio kit 2.33ghz 12mb l2,14,6829,HP Intel Quad-Core Xeon DP L5410 2.33GHz Socket 771 1333MHz bus Upgrade Tray,2615,CPUs,2333.0,157,"A high-performance storage solution utilizing the HP Intel Xeon Quad Core L5410 processor at 2.33 GHz, coupled with 12MB of L2 cache and an FIO Kit.",4.3
38047,siemens iq 300 free standing fridge freezer in stainless steel,31,44117,Siemens KG33VVI31G Stainless Steel,2622,Fridge Freezers,1200.0,96,"This is a compact, energy-efficient freestanding refrigerator and freezer with a stainless steel finish, ideal for small kitchens or apartments.",4.8
40129,lg gbf59pzkzb no frost fridge freezer shiny steel,22,44467,LG GBF59PZKZB Stainless Steel,2622,Fridge Freezers,199.99,249,"This LG GBF59PZKBZ No Frost Fridge Freezer boasts a sleek, shiny steel exterior that enhances its modern aesthetic.",3.1
37429,bosch kai90vi20g american style fridge freezer,294,44053,Bosch KAI90VI20G Stainless Steel,2622,Fridge Freezers,999.99,462,The Bosch KAI90VI20G American-style fridge-freezer features advanced humidity control and adjustable temperature settings for optimal food storage.,4.7
31262,aeg l7wbg741r 7000 series 7kg wash 4kg dry 1400rpm freestanding washer dryer white,6,41972,AEG L7WBG741R,2620,Washing Machines,7000.0,456,"A self-standing appliance designed to efficiently wash and dry clothing, utilizing a high-speed rotating drum at 1400rpm.",4.5
